delivery id,order id,shop id,delivery reserved days,,order_shipVia
4684,4684,226,4,,bike
4685,4685,10,4,,Van
4686,4686,285,4,,Rickshaw
4687,4687,58,5,,bike
4688,4688,95,3,,Van
4689,4689,257,3,,Rickshaw
4690,4690,217,4,,bike
4691,4691,263,3,,Van
4692,4692,83,3,,Rickshaw
4693,4693,194,3,,bike
4694,4694,213,3,,Van
4695,4695,116,5,,Rickshaw
4696,4696,175,4,,bike
4697,4697,282,3,,Van
4698,4698,136,3,,Rickshaw
4699,4699,138,5,,bike
4700,4700,240,4,,Van
4701,4701,47,5,,Rickshaw
4702,4702,268,5,,bike
4703,4703,30,3,,Van
4704,4704,187,5,,Rickshaw
4705,4705,71,3,,bike
4706,4706,124,4,,Van
4707,4707,74,3,,Rickshaw
4708,4708,123,3,,bike
4709,4709,152,5,,Van
4710,4710,216,5,,Rickshaw
4711,4711,27,3,,bike
4712,4712,284,3,,Van
4713,4713,47,5,,Rickshaw
4714,4714,151,4,,bike
4715,4715,232,5,,Van
4716,4716,280,3,,Rickshaw
4717,4717,154,5,,bike
4718,4718,287,3,,Van
4719,4719,248,3,,Rickshaw
4720,4720,290,4,,bike
4721,4721,255,3,,Van
4722,4722,38,4,,Rickshaw
4723,4723,57,4,,bike
4724,4724,183,4,,Van
4725,4725,160,3,,Rickshaw
4726,4726,3,4,,bike
4727,4727,96,3,,Van
4728,4728,185,5,,Rickshaw
4729,4729,51,5,,bike
4730,4730,62,5,,Van
4731,4731,250,5,,Rickshaw
4732,4732,70,5,,bike
4733,4733,110,4,,Van
4734,4734,155,5,,Rickshaw
4735,4735,134,3,,bike
4736,4736,239,5,,Van
4737,4737,144,3,,Rickshaw
4738,4738,213,4,,bike
4739,4739,284,5,,Van
4740,4740,151,3,,Rickshaw
4741,4741,195,3,,bike
4742,4742,29,3,,Van
4743,4743,290,5,,Rickshaw
4744,4744,276,3,,bike
4745,4745,49,4,,Van
4746,4746,135,3,,Rickshaw
4747,4747,249,3,,bike
4748,4748,164,4,,Van
4749,4749,183,4,,Rickshaw
4750,4750,195,3,,bike
4751,4751,289,3,,Van
4752,4752,33,5,,Rickshaw
4753,4753,1,4,,bike
4754,4754,50,5,,Van
4755,4755,70,4,,Rickshaw
4756,4756,30,5,,bike
4757,4757,23,5,,Van
4758,4758,275,4,,Rickshaw
4759,4759,278,5,,bike
4760,4760,147,3,,Van
4761,4761,142,3,,Rickshaw
4762,4762,66,3,,bike
4763,4763,128,4,,Van
4764,4764,163,4,,Rickshaw
4765,4765,65,3,,bike
4766,4766,275,5,,Van
4767,4767,43,5,,Rickshaw
4768,4768,72,4,,bike
4769,4769,232,3,,Van
4770,4770,107,3,,Rickshaw
4771,4771,293,5,,bike
4772,4772,87,5,,Van
4773,4773,232,4,,Rickshaw
4774,4774,58,3,,bike
4775,4775,218,5,,Van
4776,4776,244,5,,Rickshaw
4777,4777,158,5,,bike
4778,4778,264,3,,Van
4779,4779,261,5,,Rickshaw
4780,4780,136,5,,bike
4781,4781,31,4,,Van
4782,4782,281,5,,Rickshaw
4783,4783,275,4,,bike
4784,4784,145,4,,Van
4785,4785,133,4,,Rickshaw
4786,4786,11,3,,bike
4787,4787,32,5,,Van
4788,4788,66,5,,Rickshaw
4789,4789,235,4,,bike
4790,4790,113,3,,Van
4791,4791,144,3,,Rickshaw
4792,4792,236,4,,bike
4793,4793,194,4,,Van
4794,4794,24,5,,Rickshaw
4795,4795,189,4,,bike
4796,4796,171,3,,Van
4797,4797,290,5,,Rickshaw
4798,4798,243,3,,bike
4799,4799,224,3,,Van
4800,4800,204,3,,Rickshaw
4801,4801,298,3,,bike
4802,4802,78,5,,Van
4803,4803,250,3,,Rickshaw
4804,4804,269,3,,bike
4805,4805,179,5,,Van
4806,4806,269,4,,Rickshaw
4807,4807,68,3,,bike
4808,4808,199,5,,Van
4809,4809,242,3,,Rickshaw
4810,4810,231,3,,bike
4811,4811,274,5,,Van
4812,4812,80,5,,Rickshaw
4813,4813,221,5,,bike
4814,4814,76,5,,Van
4815,4815,48,4,,Rickshaw
4816,4816,13,5,,bike
4817,4817,2,4,,Van
4818,4818,264,4,,Rickshaw
4819,4819,256,3,,bike
4820,4820,26,4,,Van
4821,4821,220,3,,Rickshaw
4822,4822,224,4,,bike
4823,4823,157,3,,Van
4824,4824,27,5,,Rickshaw
4825,4825,22,5,,bike
4826,4826,169,4,,Van
4827,4827,183,5,,Rickshaw
4828,4828,13,5,,bike
4829,4829,200,5,,Van
4830,4830,242,5,,Rickshaw
4831,4831,82,3,,bike
4832,4832,54,4,,Van
4833,4833,67,3,,Rickshaw
4834,4834,83,3,,bike
4835,4835,295,5,,Van
4836,4836,77,4,,Rickshaw
4837,4837,82,4,,bike
4838,4838,192,3,,Van
4839,4839,79,4,,Rickshaw
4840,4840,280,4,,bike
4841,4841,70,3,,Van
4842,4842,246,4,,Rickshaw
4843,4843,40,5,,bike
4844,4844,202,3,,Van
4845,4845,226,4,,Rickshaw
4846,4846,256,3,,bike
4847,4847,145,4,,Van
4848,4848,142,5,,Rickshaw
4849,4849,55,3,,bike
4850,4850,107,5,,Van
4851,4851,278,5,,Rickshaw
4852,4852,66,5,,bike
4853,4853,258,4,,Van
4854,4854,265,5,,Rickshaw
4855,4855,299,4,,bike
4856,4856,191,3,,Van
4857,4857,74,5,,Rickshaw
4858,4858,76,5,,bike
4859,4859,25,5,,Van
4860,4860,295,5,,Rickshaw
4861,4861,196,5,,bike
4862,4862,239,4,,Van
4863,4863,16,3,,Rickshaw
4864,4864,197,4,,bike
4865,4865,29,4,,Van
4866,4866,276,3,,Rickshaw
4867,4867,229,5,,bike
4868,4868,42,4,,Van
4869,4869,200,5,,Rickshaw
4870,4870,140,4,,bike
4871,4871,63,4,,Van
4872,4872,1,4,,Rickshaw
4873,4873,183,5,,bike
4874,4874,239,5,,Van
4875,4875,131,4,,Rickshaw
4876,4876,219,3,,bike
4877,4877,32,3,,Van
4878,4878,143,4,,Rickshaw
4879,4879,92,3,,bike
4880,4880,206,3,,Van
4881,4881,62,3,,Rickshaw
4882,4882,43,5,,bike
4883,4883,252,3,,Van
4884,4884,22,4,,Rickshaw
4885,4885,205,3,,bike
4886,4886,96,3,,Van
4887,4887,18,4,,Rickshaw
4888,4888,93,3,,bike
4889,4889,229,5,,Van
4890,4890,37,5,,Rickshaw
4891,4891,72,5,,bike
4892,4892,140,3,,Van
4893,4893,141,5,,Rickshaw
4894,4894,248,4,,bike
4895,4895,172,3,,Van
4896,4896,146,4,,Rickshaw
4897,4897,277,3,,bike
4898,4898,176,5,,Van
4899,4899,150,5,,Rickshaw
4900,4900,71,5,,bike
4901,4901,37,3,,Van
4902,4902,292,3,,Rickshaw
4903,4903,109,3,,bike
4904,4904,145,4,,Van
4905,4905,274,5,,Rickshaw
4906,4906,201,3,,bike
4907,4907,272,3,,Van
4908,4908,243,5,,Rickshaw
4909,4909,289,3,,bike
4910,4910,205,5,,Van
4911,4911,189,4,,Rickshaw
4912,4912,77,5,,bike
4913,4913,202,3,,Van
4914,4914,33,5,,Rickshaw
4915,4915,201,5,,bike
4916,4916,94,3,,Van
4917,4917,97,5,,Rickshaw
4918,4918,17,4,,bike
4919,4919,134,3,,Van
4920,4920,269,4,,Rickshaw
4921,4921,272,3,,bike
4922,4922,173,4,,Van
4923,4923,197,5,,Rickshaw
4924,4924,208,3,,bike
4925,4925,260,3,,Van
4926,4926,71,3,,Rickshaw
4927,4927,136,4,,bike
4928,4928,299,5,,Van
4929,4929,4,4,,Rickshaw
4930,4930,260,5,,bike
4931,4931,214,4,,Van
4932,4932,276,3,,Rickshaw
4933,4933,276,3,,bike
4934,4934,265,3,,Van
4935,4935,45,3,,Rickshaw
4936,4936,285,4,,bike
4937,4937,196,4,,Van
4938,4938,51,3,,Rickshaw
4939,4939,222,4,,bike
4940,4940,139,3,,Van
4941,4941,273,5,,Rickshaw
4942,4942,258,3,,bike
4943,4943,25,3,,Van
4944,4944,120,5,,Rickshaw
4945,4945,71,4,,bike
4946,4946,289,3,,Van
4947,4947,135,4,,Rickshaw
4948,4948,169,3,,bike
4949,4949,150,5,,Van
4950,4950,252,5,,Rickshaw
4951,4951,284,3,,bike
4952,4952,141,3,,Van
4953,4953,146,5,,Rickshaw
4954,4954,103,4,,bike
4955,4955,163,5,,Van
4956,4956,7,5,,Rickshaw
4957,4957,214,5,,bike
4958,4958,91,3,,Van
4959,4959,261,4,,Rickshaw
4960,4960,150,3,,bike
4961,4961,194,5,,Van
4962,4962,92,4,,Rickshaw
4963,4963,49,5,,bike
4964,4964,166,4,,Van
4965,4965,163,3,,Rickshaw
4966,4966,65,4,,bike
4967,4967,300,5,,Van
4968,4968,4,4,,Rickshaw
4969,4969,104,3,,bike
4970,4970,76,4,,Van
4971,4971,259,5,,Rickshaw
4972,4972,203,5,,bike
4973,4973,2,4,,Van
4974,4974,112,3,,Rickshaw
4975,4975,110,3,,bike
4976,4976,300,3,,Van
4977,4977,67,4,,Rickshaw
4978,4978,7,3,,bike
4979,4979,195,4,,Van
4980,4980,32,5,,Rickshaw
4981,4981,88,5,,bike
4982,4982,186,3,,Van
4983,4983,214,4,,Rickshaw
4984,4984,42,4,,bike
4985,4985,102,3,,Van
4986,4986,17,4,,Rickshaw
4987,4987,113,5,,bike
4988,4988,26,5,,Van
4989,4989,285,4,,Rickshaw
4990,4990,197,4,,bike
4991,4991,177,3,,Van
4992,4992,34,3,,Rickshaw
4993,4993,100,4,,bike
4994,4994,179,3,,Van
4995,4995,225,5,,Rickshaw
4996,4996,183,3,,bike
4997,4997,6,5,,Van
4998,4998,296,3,,Rickshaw
4999,4999,169,3,,bike
5000,5000,82,3,,Van
